time,instrument_token,trading_symbol,last_price,volume_traded,oi,last_traded_quantity,average_traded_price,total_buy_quantity,total_sell_quantity,day_open,day_high,day_low,day_close,change,last_trade_time,oi_delta,volume_delta,aggressor_side,cvd_change,depth_toxicity_tick,kyle_lambda_tick,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_qty_1,bid_qty_2,bid_qty_3,bid_qty_4,bid_qty_5,bid_orders_1,bid_orders_2,bid_orders_3,bid_orders_4,bid_orders_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_qty_1,ask_qty_2,ask_qty_3,ask_qty_4,ask_qty_5,ask_orders_1,ask_orders_2,ask_orders_3,ask_orders_4,ask_orders_5
2025-12-29 07:21:37+00:00,12683010,NIFTY25DECFUT,25971.30,3371250,11163750,150,26023.57,301425,421050,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:33+00:00,0,1950,SELL,-1950,0.2549,0.000013,25971.30,25971.20,25971.10,25971.00,25970.90,300,450,1125,1050,1350,1,2,9,12,12,25974.90,25977.00,25977.50,25978.20,25978.30,375,75,75,75,825,2,1,1,1,3
2025-12-29 07:21:38+00:00,12683010,NIFTY25DECFUT,25971.70,3371625,11163750,75,26023.57,305175,420675,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:37+00:00,0,225,SELL,-225,0.0517,0.000092,25971.60,25971.50,25971.40,25971.30,25971.20,300,525,825,525,1125,1,3,9,6,11,25974.90,25975.30,25977.30,25977.50,25978.60,300,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:39+00:00,12683010,NIFTY25DECFUT,25974.90,3371775,11163750,150,26023.56,305100,420450,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:39+00:00,0,525,BUY,525,0.1129,0.000344,25971.60,25971.50,25971.40,25971.30,25971.20,300,525,825,225,1575,1,3,9,3,15,25974.90,25975.30,25977.30,25977.50,25978.60,150,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:40+00:00,12683010,NIFTY25DECFUT,25972.10,3371775,11163750,75,26023.56,304200,414825,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:39+00:00,0,150,SELL,-150,0.0455,0.000121,25972.10,25971.90,25971.80,25971.70,25971.60,300,300,825,375,900,4,1,4,4,8,25974.80,25975.60,25977.40,25977.50,25978.70,150,75,75,75,75,1,1,1,1,1
2025-12-29 07:21:42+00:00,12683010,NIFTY25DECFUT,25974.30,3371850,11163750,75,26023.56,305325,420375,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:40+00:00,0,600,BUY,600,0.1143,0.000571,25972.20,25972.00,25971.90,25971.80,25971.70,300,300,975,1275,1125,4,1,8,8,12,25974.80,25975.60,25977.50,25977.60,25979.20,150,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:43+00:00,12683010,NIFTY25DECFUT,25974.30,3371925,11163750,75,26023.56,305775,420075,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:42+00:00,0,75,BUY,75,0.0204,0.000599,25973.00,25972.90,25972.80,25972.70,25972.60,450,675,450,300,750,6,2,2,3,10,25974.70,25975.60,25977.50,25979.90,25980.00,150,75,150,300,300,1,1,2,1,2
2025-12-29 07:21:44+00:00,12683010,NIFTY25DECFUT,25974.70,3372150,11163750,75,26023.56,302400,419850,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:43+00:00,0,300,SELL,-300,0.0909,0.000121,25974.70,25973.40,25973.10,25973.00,25972.90,75,75,75,525,900,1,1,1,3,4,25976.40,25977.50,25979.90,25980.00,25980.10,75,150,300,300,525,1,2,1,2,2
2025-12-29 07:21:45+00:00,12683010,NIFTY25DECFUT,25974.70,3372150,11163750,75,26023.56,301800,420300,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:43+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.90,25974.80,25974.70,25974.00,25973.10,75,600,75,75,375,1,1,1,1,5,25976.30,25976.40,25977.50,25978.50,25979.90,300,75,75,75,300,1,1,1,1,1
2025-12-29 07:21:46+00:00,12683010,NIFTY25DECFUT,25974.70,3372900,11163750,75,26023.55,298650,422025,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:46+00:00,0,750,BUY,750,0.2326,0.000000,25974.00,25973.10,25973.00,25972.90,25972.80,75,300,75,225,150,1,4,1,3,1,25974.70,25975.60,25975.80,25976.30,25977.50,225,75,975,300,75,1,1,1,1,1
2025-12-29 07:21:47+00:00,12683010,NIFTY25DECFUT,25972.60,3372900,11163750,300,26023.55,299100,421875,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:46+00:00,0,750,SELL,-750,0.2439,0.000683,25974.00,25973.40,25973.30,25973.20,25973.10,75,300,75,150,75,1,4,1,2,1,25974.90,25975.70,25976.00,25976.30,25977.50,225,75,975,300,75,1,1,1,1,1
2025-12-29 07:21:48+00:00,12683010,NIFTY25DECFUT,25972.60,3379500,11163750,300,26023.45,308025,418725,26080.00,26100.20,25971.10,26060.20,-0.34,2025-12-29 07:21:47+00:00,0,6600,SELL,-6600,0.7040,0.000000,25973.30,25973.20,25973.10,25973.00,25972.90,75,150,150,225,450,1,1,2,3,5,25974.90,25975.70,25976.30,25977.50,25977.80,525,75,975,75,75,2,1,1,1,1
2025-12-29 07:21:49+00:00,12683010,NIFTY25DECFUT,25972.90,3383475,11163750,75,26023.39,311550,418350,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:48+00:00,0,3975,SELL,-3975,0.5638,0.000000,25973.30,25973.20,25973.00,25972.90,25972.80,300,75,225,750,225,4,1,3,5,3,25974.90,25975.80,25976.30,25977.50,25977.80,300,75,975,75,75,1,1,1,1,1
2025-12-29 07:21:50+00:00,12683010,NIFTY25DECFUT,25974.90,3383625,11163750,75,26023.39,312300,418425,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:49+00:00,0,75,BUY,75,0.0217,0.000464,25973.40,25973.30,25973.10,25973.00,25972.90,300,75,450,525,525,4,1,6,6,3,25974.90,25975.80,25976.30,25977.50,25977.90,300,75,975,75,75,1,1,1,1,1
2025-12-29 07:21:51+00:00,12683010,NIFTY25DECFUT,25974.90,3383625,11163750,75,26023.39,312300,418425,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:49+00:00,0,150,BUY,150,0.0426,0.000567,25973.40,25973.30,25973.10,25973.00,25972.90,300,75,450,525,525,4,1,6,6,3,25974.90,25975.80,25976.30,25977.50,25977.90,300,75,975,75,75,1,1,1,1,1
2025-12-29 07:21:53+00:00,12683010,NIFTY25DECFUT,25974.00,3384300,11163750,75,26023.38,298800,420000,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:51+00:00,0,675,SELL,-675,0.1915,0.000255,25974.00,25973.50,25973.40,25973.30,25973.20,225,75,150,300,675,2,1,1,4,4,25975.00,25975.20,25975.30,25975.90,25976.40,75,150,150,75,975,1,1,1,1,1
2025-12-29 07:21:54+00:00,12683010,NIFTY25DECFUT,25975.10,3384375,11163750,75,26023.38,294300,419775,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:53+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.00,25973.40,25973.30,25973.20,25973.10,150,150,375,150,300,1,1,5,1,3,25975.00,25975.20,25975.30,25975.90,25976.40,75,150,150,75,975,1,1,1,1,1
2025-12-29 07:21:55+00:00,12683010,NIFTY25DECFUT,25975.10,3384525,11163750,75,26023.37,293700,420375,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:54+00:00,0,150,BUY,150,0.0588,0.000431,25974.10,25973.30,25973.20,25973.10,25973.00,150,75,75,600,150,1,1,1,7,1,25974.90,25975.00,25975.80,25976.30,25977.50,150,75,75,975,75,1,1,1,1,1
2025-12-29 07:21:56+00:00,12683010,NIFTY25DECFUT,25975.10,3384525,11163750,75,26023.37,298725,419475,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:54+00:00,0,150,BUY,150,0.0488,0.000000,25974.10,25973.40,25973.20,25973.10,25973.00,150,375,75,675,300,1,5,1,7,4,25974.90,25975.30,25975.80,25976.40,25977.50,150,75,75,975,75,1,1,1,1,1
2025-12-29 07:21:57+00:00,12683010,NIFTY25DECFUT,25975.10,3384525,11163750,75,26023.37,297975,419025,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:54+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25974.10,25973.40,25973.30,25973.20,25973.10,150,75,300,75,600,1,1,4,1,6,25974.90,25975.30,25975.80,25976.40,25977.50,150,75,75,975,75,1,1,1,1,1
2025-12-29 07:21:59+00:00,12683010,NIFTY25DECFUT,25974.90,3384750,11163750,75,26023.37,289575,421425,26080.00,26100.20,25971.10,26060.20,-0.33,2025-12-29 07:21:58+00:00,0,0,NEUTRAL,0,1.0000,0.000000,25973.50,25973.10,25972.80,25972.70,25972.50,75,75,75,75,525,1,1,1,1,6,25974.90,25975.80,25976.10,25977.50,25977.90,150,75,975,75,75,1,1,1,1,1
